"LinkID","Node1","Node2","Capacity","Distance","MaxSpeed","NumLane","RoadWidth","RoadType","RoadName","Congestion","BasisFlow","EstFlow","Speed","TravelTime","Delay"
1,191,190,3000.0,0.071,35.0,2,6.0,"tertiary","Jalan Citra Raya Niaga",0.015270041198765835,0.0005828918533836585,45.81012359629751,34.86587313908742,0.0020363752175878635,7.803789016435324e-06
2,190,189,3000.0,0.013,35.0,2,6.0,"tertiary","Jalan Citra Raya Niaga",0.015270041198766762,0.0005828918533836939,45.810123596300286,34.86587313908741,0.00037285743420622863,1.4288627776571933e-06
3,189,188,3000.0,0.01,35.0,2,6.0,"tertiary","Jalan Citra Raya Niaga",0.01527004119876781,0.0005828918533837338,45.81012359630343,34.865873139087405,0.00028681341092786825,1.0991252135825148e-06
4,188,187,3000.0,0.014,35.0,2,6.0,"tertiary","Jalan Citra Raya Niaga",0.01527004119876774,0.0005828918533837312,45.81012359630322,34.865873139087405,0.0004015387752990156,1.538775299015564e-06
5,187,186,3000.0,0.013,35.0,2,6.0,"tertiary","Jalan Citra Raya Niaga",0.015270041198765193,0.000582891853383634,45.81012359629558,34.86587313908743,0.00037285743420622847,1.4288627776570307e-06
6,186,185,3000.0,0.007,35.0,2,6.0,"tertiary","Jalan Citra Raya Niaga",0.015270041198763627,0.0005828918533835742,45.81012359629088,34.86587313908744,0.00020076938764950757,7.693876495075652e-07
7,185,184,3000.0,0.02,35.0,2,6.0,"tertiary","Jalan Citra Raya Niaga",0.015270041198761844,0.0005828918533835061,45.81012359628553,34.865873139087455,0.0005736268218557357,2.1982504271642707e-06
8,12,11,1500.0,0.001,35.0,2,3.0,"tertiary","Jalan Gapura Lontar Barat",0.08058217888706974,0.001538001600315718,120.87326833060462,34.28009856096903,2.9171444715114962e-05,6.000161436863914e-07
9,11,12,1500.0,0.001,35.0,2,3.0,"tertiary","Jalan Gapura Lontar Barat",0.20274250847718642,0.0038695690138501604,304.1137627157796,33.125623404487314,3.018811111233416e-05,1.616682540905589e-06
10,11,10,1500.0,0.003,35.0,2,3.0,"tertiary","Jalan Gapura Lontar Barat",0.20274250847718642,0.0038695690138501604,304.1137627157796,33.125623404487314,9.056433333700249e-05,4.850047622716774e-06
11,10,11,1500.0,0.003,35.0,2,3.0,"tertiary","Jalan Gapura Lontar Barat",0.3249028380672995,0.006201136427384535,487.35425710094927,31.878751887486253,9.41065701250878e-05,8.39228441080209e-06
12,134,133,8000.0,0.005,65.0,2,16.0,"tertiary","Niaga Gapura Road",0.013777242391227174,0.0014024222982166102,110.2179391298174,64.77534334014537,7.71898648802867e-05,2.667879572097753e-07
13,133,132,8000.0,0.013,65.0,2,16.0,"tertiary","Niaga Gapura Road",0.013777242391227077,0.0014024222982166002,110.21793912981661,64.77534334014537,0.0002006936486887454,6.936486887454212e-07
14,132,131,8000.0,0.012,65.0,2,16.0,"tertiary","Niaga Gapura Road",0.013777242391226931,0.0014024222982165855,110.21793912981545,64.77534334014538,0.00018525567571268803,6.402910973034011e-07
15,131,130,8000.0,0.017,65.0,2,16.0,"tertiary","Niaga Gapura Road",0.013777242391227126,0.0014024222982166054,110.21793912981701,64.77534334014537,0.0002624455405929748,9.070790545132306e-07
16,130,129,8000.0,0.002,65.0,2,16.0,"tertiary","Niaga Gapura Road",0.01377724239122711,0.0014024222982166037,110.21793912981688,64.77534334014537,3.087594595211468e-05,1.0671518288391148e-07
17,129,128,8000.0,0.001,65.0,2,16.0,"tertiary","Niaga Gapura Road",0.013777242391226838,0.001402422298216576,110.2179391298147,64.77534334014538,1.5437972976057336e-05,5.335759144195235e-08
18,128,127,8000.0,0.001,65.0,2,16.0,"tertiary","Niaga Gapura Road",0.01377724239122723,0.0014024222982166159,110.21793912981784,64.77534334014537,1.543797297605734e-05,5.335759144195574e-08
19,127,126,8000.0,0.001,65.0,2,16.0,"tertiary","Niaga Gapura Road",0.013777242391228116,0.001402422298216706,110.21793912982493,64.77534334014535,1.5437972976057343e-05,5.3357591441959126e-08
20,126,125,8000.0,0.003,65.0,2,16.0,"tertiary","Niaga Gapura Road",0.01377724239122814,0.0014024222982167087,110.21793912982513,64.77534334014535,4.631391892817203e-05,1.600727743258706e-07
21,125,124,8000.0,0.008,65.0,2,16.0,"tertiary","Niaga Gapura Road",0.04014967728984895,0.004086942880045375,321.1974183187916,64.34088414856907,0.00012433773806289726,1.2608149859741856e-06
22,124,123,8000.0,0.0,65.0,2,16.0,"tertiary","Niaga Gapura Road",0.04014967728985032,0.0040869428800455136,321.19741831880253,64.34088414856905,0.0,0.0
23,123,122,8000.0,0.0,65.0,2,16.0,"tertiary","Niaga Gapura Road",0.04014967728985185,0.00408694288004567,321.1974183188148,64.34088414856902,0.0,0.0
24,122,121,8000.0,0.001,65.0,2,16.0,"tertiary","Niaga Gapura Road",0.04014967728985111,0.004086942880045594,321.1974183188089,64.34088414856903,1.5542217257862167e-05,1.5760187324678337e-07
25,121,120,8000.0,0.004,65.0,2,16.0,"tertiary","Niaga Gapura Road",0.04014967728985112,0.004086942880045595,321.19741831880896,64.34088414856903,6.216886903144867e-05,6.304074929871335e-07
26,120,119,8000.0,0.039,65.0,2,16.0,"tertiary","Niaga Gapura Road",0.04014967728985064,0.004086942880045546,321.1974183188051,64.34088414856905,0.0006061464730566244,6.1464730566244226e-06
27,119,118,8000.0,0.005,65.0,2,16.0,"tertiary","Niaga Gapura Road",0.040149677289849535,0.004086942880045434,321.1974183187963,64.34088414856906,7.771108628931081e-05,7.88009366233883e-07
28,118,117,8000.0,0.003,65.0,2,16.0,"tertiary","Niaga Gapura Road",0.040149677289848605,0.004086942880045339,321.19741831878883,64.34088414856907,4.6626651773586474e-05,4.728056197403162e-07
29,117,116,8000.0,0.002,65.0,2,16.0,"tertiary","Niaga Gapura Road",0.04014967728984845,0.004086942880045324,321.19741831878764,64.34088414856907,3.1084434515724314e-05,3.152037464935464e-07
30,116,115,8000.0,0.002,65.0,2,16.0,"tertiary","Niaga Gapura Road",0.040149677289848515,0.00408694288004533,321.1974183187881,64.34088414856907,3.1084434515724314e-05,3.152037464935464e-07
31,115,114,8000.0,0.014,65.0,2,16.0,"tertiary","Niaga Gapura Road",0.04014967728984844,0.004086942880045323,321.1974183187875,64.34088414856907,0.0002175910416100702,2.206426225454818e-06
32,114,113,8000.0,0.023,65.0,2,16.0,"tertiary","Niaga Gapura Road",0.04014967728984965,0.004086942880045446,321.19741831879725,64.34088414856906,0.0003574709969308297,3.6248430846758345e-06
33,113,178,8000.0,0.001,65.0,2,16.0,"tertiary","Niaga Gapura Road",0.04014967728985041,0.004086942880045523,321.1974183188033,64.34088414856905,1.5542217257862164e-05,1.5760187324677998e-07
34,167,168,1500.0,0.002,35.0,2,3.0,"tertiary","",0.10490108762217394,0.002002155350798677,157.3516314332609,34.05669175637782,5.872561005945208e-05,1.582752916594935e-06
35,168,167,1500.0,0.002,35.0,2,3.0,"tertiary","",0.09319990662695106,0.0017788251387742865,139.7998599404266,34.16455905793778,5.8540196482802866e-05,1.397339339945724e-06
36,168,169,1500.0,0.002,35.0,2,3.0,"tertiary","",0.09319990662695106,0.0017788251387742865,139.7998599404266,34.16455905793778,5.8540196482802866e-05,1.397339339945724e-06
37,169,168,1500.0,0.002,35.0,2,3.0,"tertiary","",0.08149872563172848,0.0015554949267499016,122.24808844759272,34.27173262591803,5.835713127872322e-05,1.2142741358660787e-06
38,169,170,1500.0,0.002,35.0,2,3.0,"tertiary","",0.08149872563172848,0.0015554949267499016,122.24808844759272,34.27173262591803,5.835713127872322e-05,1.2142741358660787e-06
39,170,169,1500.0,0.002,35.0,2,3.0,"tertiary","",0.06979754463650693,0.0013321647147255364,104.69631695476039,34.378225675558134,5.817635903827168e-05,1.0335018954145398e-06
40,170,171,1500.0,0.0,35.0,2,3.0,"tertiary","",0.06979754463650693,0.0013321647147255364,104.69631695476039,34.378225675558134,0.0,0.0
41,171,170,1500.0,0.0,35.0,2,3.0,"tertiary","",0.05809636364128583,0.00110883450270118,87.14454546192874,34.48405100777951,0.0,0.0
42,171,172,1500.0,0.001,35.0,2,3.0,"tertiary","",0.05809636364128583,0.00110883450270118,87.14454546192874,34.48405100777951,2.899891314319198e-05,4.274845717634094e-07
43,172,171,1500.0,0.001,35.0,2,3.0,"tertiary","",0.046395182646063605,0.0008855042906768017,69.5927739690954,34.589221027145825,2.8910740696218457e-05,3.39312124789886e-07
44,172,173,1500.0,0.002,35.0,2,3.0,"tertiary","",0.046395182646063605,0.0008855042906768017,69.5927739690954,34.589221027145825,5.7821481392436914e-05,6.78624249579772e-07
45,173,172,1500.0,0.002,35.0,2,3.0,"tertiary","",0.03469400165083819,0.0006621740786523628,52.04100247625728,34.69374775883463,5.764727448595425e-05,5.044173430971069e-07
46,173,174,1500.0,0.002,35.0,2,3.0,"tertiary","",0.03469400165083819,0.0006621740786523628,52.04100247625728,34.69374775883463,5.764727448595425e-05,5.044173430971069e-07
47,174,173,1500.0,0.002,35.0,2,3.0,"tertiary","",0.022992820655609265,0.00043884386662785695,34.4892309834139,34.79764286468592,5.7475157377101606e-05,3.323002342444647e-07
48,174,175,1500.0,0.004,35.0,2,3.0,"tertiary","",0.022992820655609265,0.00043884386662785695,34.4892309834139,34.79764286468592,0.00011495031475420321,6.646004684889294e-07
49,175,174,1500.0,0.004,35.0,2,3.0,"tertiary","",0.10326292228281868,0.001970889121114803,154.894383424228,34.071835446047814,0.00011739901733013279,3.113303044418507e-06
50,175,176,1500.0,0.004,35.0,2,3.0,"tertiary","",0.10326292228281868,0.001970889121114803,154.894383424228,34.071835446047814,0.00011739901733013279,3.113303044418507e-06
51,176,175,1500.0,0.004,35.0,2,3.0,"tertiary","",0.18353302391003046,0.0035029343756017945,275.2995358650457,33.31274838311017,0.00012007415161302128,5.788437327306997e-06
52,176,177,1500.0,0.004,35.0,2,3.0,"tertiary","",0.18353302391003046,0.0035029343756017945,275.2995358650457,33.31274838311017,0.00012007415161302128,5.788437327306997e-06
53,177,176,1500.0,0.004,35.0,2,3.0,"tertiary","",0.2638031255372437,0.005034979630088815,395.7046883058656,32.51533525447298,0.00012301887613014044,8.733161844426152e-06
54,177,178,1500.0,0.004,35.0,2,3.0,"tertiary","",0.2638031255372437,0.005034979630088815,395.7046883058656,32.51533525447298,0.00012301887613014044,8.733161844426152e-06
55,178,177,1500.0,0.004,35.0,2,3.0,"tertiary","",0.34407322716445704,0.006567024884575836,516.1098407466856,31.673128595369658,0.00012629001861801445,1.2004304332300167e-05
56,178,179,1500.0,0.002,35.0,2,3.0,"tertiary","",0.34407322716445704,0.006567024884575836,516.1098407466856,31.673128595369658,6.314500930900723e-05,6.0021521661500835e-06
57,179,178,1500.0,0.002,35.0,2,3.0,"tertiary","",0.21021171657913437,0.004012127259017324,315.31757486870157,33.05225584272713,6.0510242009399284e-05,3.3673848665421427e-06
58,179,180,1500.0,0.001,35.0,2,3.0,"tertiary","",0.21021171657913437,0.004012127259017324,315.31757486870157,33.05225584272713,3.0255121004699642e-05,1.6836924332710713e-06
59,180,179,1500.0,0.001,35.0,2,3.0,"tertiary","",0.07635020599381521,0.0014572296334588797,114.52530899072282,34.31867264127565,2.9138656102837822e-05,5.67227531409251e-07
60,180,181,1500.0,0.0,35.0,2,3.0,"tertiary","",0.07635020599381521,0.0014572296334588797,114.52530899072282,34.31867264127565,0.0,0.0
61,181,180,1500.0,0.0,35.0,2,3.0,"tertiary","",0.09518910739612502,0.0018167912748181668,142.78366109418752,34.146270929548656,0.0,0.0
62,181,182,1500.0,0.001,35.0,2,3.0,"tertiary","",0.09518910739612502,0.0018167912748181668,142.78366109418752,34.146270929548656,2.928577477942532e-05,7.143462079967499e-07
63,182,181,1500.0,0.001,35.0,2,3.0,"tertiary","",0.11402800879843432,0.0021763529161774446,171.04201319765147,33.97206490715355,2.9435949882146506e-05,8.645213107179353e-07
64,182,183,1500.0,0.002,35.0,2,3.0,"tertiary","",0.11402800879843432,0.0021763529161774446,171.04201319765147,33.97206490715355,5.887189976429301e-05,1.7290426214358707e-06
65,183,182,1500.0,0.002,35.0,2,3.0,"tertiary","",0.13286691020074573,0.0025359145575367626,199.3003653011186,33.795996709346184,5.9178606779983086e-05,2.035749637125944e-06
66,183,184,1500.0,0.003,35.0,2,3.0,"tertiary","",0.13286691020074573,0.0025359145575367626,199.3003653011186,33.795996709346184,8.876791016997462e-05,3.0536244556889124e-06
67,184,183,1500.0,0.003,35.0,2,3.0,"tertiary","",0.15170581160305074,0.002895476198895958,227.5587174045761,33.618005310725195,8.923789416628196e-05,3.523608451996252e-06
68,184,164,1500.0,0.003,35.0,2,3.0,"tertiary","",0.15170581160305074,0.002895476198895958,227.5587174045761,33.618005310725195,8.923789416628196e-05,3.523608451996252e-06
69,164,184,1500.0,0.003,35.0,2,3.0,"tertiary","",0.14000463060783278,0.002672145986871661,210.00694591174914,33.7287886755713,8.89447892379487e-05,3.2305035236629854e-06
70,164,165,1500.0,0.003,35.0,2,3.0,"tertiary","",0.14000463060783278,0.002672145986871661,210.00694591174914,33.7287886755713,8.89447892379487e-05,3.2305035236629854e-06
71,165,164,1500.0,0.003,35.0,2,3.0,"tertiary","",0.1283034496126213,0.0024488157748474883,192.45517441893193,33.838820904708356,8.865557131698338e-05,2.9412856026976716e-06
72,165,166,1500.0,0.003,35.0,2,3.0,"tertiary","",0.1283034496126213,0.0024488157748474883,192.45517441893193,33.838820904708356,8.865557131698338e-05,2.9412856026976716e-06
73,166,165,1500.0,0.003,35.0,2,3.0,"tertiary","",0.11660226861739985,0.0022254855628231255,174.90340292609977,33.948117072659755,8.837014416967655e-05,2.655858455390833e-06
74,166,167,1500.0,0.003,35.0,2,3.0,"tertiary","",0.11660226861739985,0.0022254855628231255,174.90340292609977,33.948117072659755,8.837014416967655e-05,2.655858455390833e-06
75,167,166,1500.0,0.003,35.0,2,3.0,"tertiary","",0.10490108762217394,0.002002155350798677,157.3516314332609,34.05669175637782,8.808841508917812e-05,2.374129374892406e-06
76,174,153,6000.0,0.004,65.0,1,12.0,"tertiary","Niaga Gapura Road",0.022992820655609265,0.0017553754665114278,137.9569239336556,64.62419389155956,6.189632332918636e-05,3.578617907248248e-07
77,153,152,6000.0,0.003,65.0,1,12.0,"tertiary","Niaga Gapura Road",0.022992820655608828,0.0017553754665113946,137.95692393365297,64.62419389155957,4.642224249688975e-05,2.683963430435949e-07
78,152,151,6000.0,0.023,65.0,1,12.0,"tertiary","Niaga Gapura Road",0.022992820655608828,0.0017553754665113946,137.95692393365297,64.62419389155957,0.00035590385914282147,2.0577052966676106e-06
79,151,150,6000.0,0.016,65.0,1,12.0,"tertiary","Niaga Gapura Road",0.02299282065560916,0.0017553754665114198,137.95692393365496,64.62419389155957,0.0002475852933167454,1.431447162899245e-06
80,150,149,6000.0,0.003,65.0,1,12.0,"tertiary","Niaga Gapura Road",0.02299282065560879,0.0017553754665113916,137.95692393365275,64.62419389155957,4.642224249688975e-05,2.683963430435949e-07
81,149,148,6000.0,0.004,65.0,1,12.0,"tertiary","Niaga Gapura Road",0.03516324653149564,0.0026845205818287594,210.97947918897384,64.42348384576952,6.208916005809374e-05,5.50698519632205e-07
82,148,147,6000.0,0.004,65.0,1,12.0,"tertiary","Niaga Gapura Road",0.03516324653149557,0.002684520581828754,210.97947918897341,64.42348384576952,6.208916005809374e-05,5.50698519632205e-07
83,147,146,6000.0,0.007,65.0,1,12.0,"tertiary","Niaga Gapura Road",0.03516324653149499,0.00268452058182871,210.97947918896995,64.42348384576954,0.00010865603010166401,9.63722409356318e-07
84,167,163,3000.0,0.008,65.0,4,6.0,"tertiary","Niaga Gapura Road",0.10490108762217394,0.004004310701597354,314.7032628665218,63.248141833273095,0.00012648592935881987,3.409006281896804e-06
85,163,167,3000.0,0.008,65.0,4,6.0,"tertiary","Niaga Gapura Road",0.10490108762217316,0.004004310701597324,314.7032628665195,63.2481418332731,0.00012648592935881985,3.4090062818967768e-06
86,163,162,3000.0,0.007,65.0,4,6.0,"tertiary","Niaga Gapura Road",0.10490108762217316,0.004004310701597324,314.7032628665195,63.2481418332731,0.00011067518818896737,2.9828804966596797e-06
87,162,163,3000.0,0.007,65.0,4,6.0,"tertiary","Niaga Gapura Road",0.10490108762217053,0.0040043107015972235,314.7032628665116,63.24814183327315,0.00011067518818896728,2.982880496659585e-06
88,162,161,3000.0,0.01,65.0,4,6.0,"tertiary","Niaga Gapura Road",0.10490108762217053,0.0040043107015972235,314.7032628665116,63.24814183327315,0.0001581074116985247,4.2612578523708354e-06
89,161,162,3000.0,0.01,65.0,4,6.0,"tertiary","Niaga Gapura Road",0.10490108762216747,0.004004310701597107,314.7032628665024,63.2481418332732,0.00015810741169852455,4.2612578523707e-06
90,161,160,3000.0,0.007,65.0,4,6.0,"tertiary","Niaga Gapura Road",0.10490108762216747,0.004004310701597107,314.7032628665024,63.2481418332732,0.0001106751881889672,2.9828804966595035e-06
91,160,161,3000.0,0.007,65.0,4,6.0,"tertiary","Niaga Gapura Road",0.1049010876221663,0.004004310701597062,314.7032628664989,63.24814183327323,0.00011067518818896714,2.9828804966594493e-06
92,160,159,3000.0,0.015,65.0,4,6.0,"tertiary","Niaga Gapura Road",0.1049010876221663,0.004004310701597062,314.7032628664989,63.24814183327323,0.00023716111754778672,6.391886778555955e-06
93,159,160,3000.0,0.015,65.0,4,6.0,"tertiary","Niaga Gapura Road",0.10490108762216499,0.004004310701597013,314.703262866495,63.248141833273245,0.00023716111754778666,6.391886778555901e-06
94,159,158,3000.0,0.021,65.0,4,6.0,"tertiary","Niaga Gapura Road",0.10490108762216499,0.004004310701597013,314.703262866495,63.248141833273245,0.0003320255645669014,8.948641489978267e-06
95,158,159,3000.0,0.021,65.0,4,6.0,"tertiary","Niaga Gapura Road",0.10490108762216323,0.004004310701596945,314.7032628664897,63.24814183327328,0.0003320255645669012,8.948641489978104e-06
96,158,157,3000.0,0.028,65.0,4,6.0,"tertiary","Niaga Gapura Road",0.10490108762216323,0.004004310701596945,314.7032628664897,63.24814183327328,0.00044270075275586825,1.1931521986637472e-05
97,157,158,3000.0,0.028,65.0,4,6.0,"tertiary","Niaga Gapura Road",0.10490108762216244,0.004004310701596915,314.7032628664873,63.24814183327329,0.0004427007527558682,1.1931521986637418e-05
98,157,156,3000.0,0.007,65.0,4,6.0,"tertiary","Niaga Gapura Road",0.10490108762216244,0.004004310701596915,314.7032628664873,63.24814183327329,0.00011067518818896705,2.9828804966593544e-06
99,156,157,3000.0,0.007,65.0,4,6.0,"tertiary","Niaga Gapura Road",0.10490108762216128,0.0040043107015968705,314.70326286648384,63.248141833273316,0.000110675188188967,2.9828804966593e-06
100,156,155,3000.0,0.003,65.0,4,6.0,"tertiary","Niaga Gapura Road",0.10490108762216128,0.0040043107015968705,314.70326286648384,63.248141833273316,4.743222350955729e-05,1.2783773557111287e-06
101,155,156,3000.0,0.003,65.0,4,6.0,"tertiary","Niaga Gapura Road",0.10490108762216137,0.004004310701596874,314.7032628664841,63.248141833273316,4.743222350955729e-05,1.2783773557111287e-06
102,155,154,3000.0,0.004,65.0,4,6.0,"tertiary","Niaga Gapura Road",0.10490108762216137,0.004004310701596874,314.7032628664841,63.248141833273316,6.32429646794097e-05,1.7045031409481715e-06
103,154,155,3000.0,0.004,65.0,4,6.0,"tertiary","Niaga Gapura Road",0.10490108762216156,0.004004310701596882,314.7032628664847,63.24814183327331,6.324296467940972e-05,1.704503140948185e-06
104,78,77,1500.0,0.002,20.0,1,2.75,"tertiary","",0.04462055001019678,0.0008516334290094756,66.93082501529517,19.774351385078212,0.00010114111765553061,1.1411176555306036e-06
105,77,76,1500.0,0.003,20.0,1,2.75,"tertiary","",0.044620550010194465,0.0008516334290094314,66.9308250152917,19.774351385078223,0.00015171167648329582,1.7116764832958106e-06
106,76,75,1500.0,0.003,20.0,1,2.75,"tertiary","",0.04462055001019057,0.0008516334290093572,66.93082501528586,19.77435138507824,0.0001517116764832957,1.711676483295675e-06
107,75,74,1500.0,0.003,20.0,1,2.75,"tertiary","",0.28259681673121045,0.005393678383725995,423.8952250968157,18.469965662674138,0.0001624258569176815,1.2425856917681498e-05
108,74,73,1500.0,0.003,20.0,1,2.75,"tertiary","",0.2825968167312108,0.0053936783837260005,423.89522509681615,18.469965662674138,0.0001624258569176815,1.2425856917681498e-05
109,73,72,1500.0,0.002,20.0,1,2.75,"tertiary","",0.0446205500101913,0.0008516334290093711,66.93082501528696,19.774351385078237,0.00010114111765553047,1.141117655530468e-06
110,72,71,1500.0,0.002,20.0,1,2.75,"tertiary","",0.044620550010187825,0.0008516334290093047,66.93082501528174,19.774351385078255,0.00010114111765553039,1.1411176555303868e-06
111,71,70,1500.0,0.001,20.0,1,2.75,"tertiary","",0.04462055001018797,0.0008516334290093073,66.93082501528195,19.774351385078255,5.0570558827765196e-05,5.705588277651934e-07
112,70,69,1500.0,0.0,20.0,1,2.75,"tertiary","",0.04462055001018914,0.0008516334290093299,66.93082501528372,19.77435138507825,0.0,0.0
113,69,90,1500.0,0.0,20.0,1,2.75,"tertiary","",0.04462055001018865,0.0008516334290093203,66.93082501528298,19.77435138507825,0.0,0.0
114,90,89,1500.0,0.001,20.0,1,2.75,"tertiary","",0.04462055001018724,0.0008516334290092934,66.93082501528086,19.77435138507826,5.057055882776518e-05,5.705588277651798e-07
115,89,88,1500.0,0.002,20.0,1,2.75,"tertiary","",0.044620550010186236,0.0008516334290092744,66.93082501527935,19.774351385078262,0.00010114111765553035,1.1411176555303461e-06
116,88,87,1500.0,0.003,20.0,1,2.75,"tertiary","",0.04462055001018883,0.0008516334290093238,66.93082501528325,19.77435138507825,0.0001517116764832956,1.7116764832955937e-06
117,87,86,1500.0,0.003,20.0,1,2.75,"tertiary","",0.04462055001019342,0.0008516334290094114,66.93082501529013,19.774351385078226,0.0001517116764832958,1.7116764832957835e-06
118,86,85,1500.0,0.003,20.0,1,2.75,"tertiary","",0.04462055001019669,0.0008516334290094739,66.93082501529504,19.774351385078212,0.0001517116764832959,1.7116764832958919e-06
119,85,84,1500.0,0.003,20.0,1,2.75,"tertiary","",0.04462055001019878,0.0008516334290095138,66.93082501529817,19.774351385078198,0.00015171167648329601,1.7116764832960003e-06
120,84,83,1500.0,0.003,20.0,1,2.75,"tertiary","",0.04462055001020151,0.0008516334290095658,66.93082501530226,19.774351385078187,0.0001517116764832961,1.7116764832960816e-06
121,83,82,1500.0,0.001,20.0,1,2.75,"tertiary","",0.04462055001020224,0.0008516334290095797,66.93082501530336,19.77435138507818,5.0570558827765386e-05,5.705588277653831e-07
122,82,81,1500.0,0.001,20.0,1,2.75,"tertiary","",0.04462055001020069,0.0008516334290095502,66.93082501530104,19.774351385078187,5.0570558827765365e-05,5.705588277653628e-07
123,81,80,1500.0,0.0,20.0,1,2.75,"tertiary","",0.04462055001019951,0.0008516334290095276,66.93082501529926,19.774351385078198,0.0,0.0
124,80,79,1500.0,0.001,20.0,1,2.75,"tertiary","",0.04462055001019756,0.0008516334290094903,66.93082501529634,19.774351385078205,5.057055882776532e-05,5.705588277653154e-07
125,79,78,1500.0,0.002,20.0,1,2.75,"tertiary","",0.04462055001019829,0.0008516334290095042,66.93082501529743,19.7743513850782,0.00010114111765553066,1.1411176555306578e-06
126,73,68,8000.0,0.005,65.0,2,16.0,"tertiary","Niaga Gapura Road",0.0446205500101913,0.0045420449547166454,356.9644000815304,64.26664200150427,7.780085973502346e-05,8.777828119465296e-07
127,68,67,8000.0,0.003,65.0,2,16.0,"tertiary","Niaga Gapura Road",0.044620550010191516,0.004542044954716667,356.9644000815321,64.26664200150427,4.668051584101407e-05,5.26669687167911e-07
128,67,66,8000.0,0.001,65.0,2,16.0,"tertiary","Niaga Gapura Road",0.04462055001019138,0.004542044954716653,356.96440008153104,64.26664200150427,1.556017194700469e-05,1.755565623893059e-07
